timestamp_x,planttimestamp,AXPPL 380MW ICR22 WMS 6 Wind Direction (°),AXPPL 380MW ICR22 WMS 6 GHI (W/m²),AXPPL 380MW ICR22 WMS 6 Ambient Temperature (°C),AXPPL 380MW ICR22 WMS 6 Humidity (%),AXPPL 380MW ICR22 WMS 6 POA (W/m²),AXPPL 380MW ICR22 WMS 6 Wind Speed (m/s),AXPPL 380MW ICR22 WMS 6 Module Temperature (°C),timestamp_y,AXPPL 380MW MCR PQM Active Power (kW)
16-03-2024 16:30,16-03-2024 22:00,318.193,0,21.687,20.013,0,1.242,20.649,16-03-2024 16:30,-1685.133
16-03-2024 16:45,16-03-2024 22:15,317.624,0,21.94,19.933,0,1.086,20.866,16-03-2024 16:45,-1569.8
16-03-2024 17:00,16-03-2024 22:30,326.04,0,21.893,20.193,0,1.042,20.757,16-03-2024 17:00,-1570.533
16-03-2024 17:15,16-03-2024 22:45,327.725,0,21.047,21.087,0,1.12,20.439,16-03-2024 17:15,-1479.6
16-03-2024 17:30,16-03-2024 23:00,310.776,0,20.5,21.48,0,1.27,19.805,16-03-2024 17:30,-1503.133
16-03-2024 17:45,16-03-2024 23:15,301.512,0,21.173,20.22,0,1.204,20.08,16-03-2024 17:45,-1527.533
16-03-2024 18:00,16-03-2024 23:30,331.247,0,21.127,20.413,0,1.198,20.333,16-03-2024 18:00,-1539.4
16-03-2024 18:15,16-03-2024 23:45,330.777,0,20.607,21.207,0,1.18,20.307,16-03-2024 18:15,-1596
16-03-2024 18:30,17-03-2024 00:00,334.227,0,20.348,21.48,0,1.372,20.167,16-03-2024 18:30,-1579.167
16-03-2024 18:45,17-03-2024 00:15,287.835,0,19.88,22.28,0,1.194,19.794,16-03-2024 18:45,-1573.8
16-03-2024 19:00,17-03-2024 00:30,289.147,0,19.247,22.987,0,1.262,19.026,16-03-2024 19:00,-1506.333
16-03-2024 19:15,17-03-2024 00:45,285.739,0,19.287,22.847,0,1.014,18.816,16-03-2024 19:15,-1551.8
16-03-2024 19:30,17-03-2024 01:00,340.702,0,18.707,23.52,0,1.086,17.976,16-03-2024 19:30,-1562.4
16-03-2024 19:45,17-03-2024 01:15,332.294,0,18.247,23.92,0,1.104,17.417,16-03-2024 19:45,-1517.667
16-03-2024 20:00,17-03-2024 01:30,342.519,0,18.073,23.387,0,1.3,17.223,16-03-2024 20:00,-1550.6
16-03-2024 20:15,17-03-2024 01:45,325.48,0,18.127,22.733,0,1.074,17.045,16-03-2024 20:15,-1539.667
16-03-2024 20:30,17-03-2024 02:00,338.55,0,18.067,22.427,0,1.092,16.602,16-03-2024 20:30,-1516.733
16-03-2024 20:45,17-03-2024 02:15,333.119,0,17.547,23.04,0,1.204,16.429,16-03-2024 20:45,-1506.067
16-03-2024 21:00,17-03-2024 02:30,337.178,0,18.4,21.227,0,1.25,16.893,16-03-2024 21:00,-1550.133
16-03-2024 21:15,17-03-2024 02:45,162.085,0,18.793,20.5,0,1.22,17.149,16-03-2024 21:15,-1573
16-03-2024 21:30,17-03-2024 03:00,335.324,0,19.06,20.14,0,1.198,17.536,16-03-2024 21:30,-1583.333
16-03-2024 21:45,17-03-2024 03:15,340.449,0,19.68,19.053,0,1.256,18.627,16-03-2024 21:45,-1572.133
16-03-2024 22:00,17-03-2024 03:30,341.638,0,20.153,18.18,0,1.294,19.351,16-03-2024 22:00,-1583.2
16-03-2024 22:15,17-03-2024 03:45,297.676,0,19.727,18.46,0,0.994,19.04,16-03-2024 22:15,-1571.8
16-03-2024 22:30,17-03-2024 04:00,141.118,0,19.067,19.033,0,0.758,17.677,16-03-2024 22:30,-1582.867
16-03-2024 22:45,17-03-2024 04:15,188.194,0,19.107,18.787,0,1.012,17.093,16-03-2024 22:45,-1560.933
16-03-2024 23:00,17-03-2024 04:30,230.9,0,19.087,18.8,0,0.86,17.159,16-03-2024 23:00,-1595.8
16-03-2024 23:15,17-03-2024 04:45,325.372,0,18.28,19.933,0,1.056,16.721,16-03-2024 23:15,-1663.933
16-03-2024 23:30,17-03-2024 05:00,332.462,0,19.713,17.933,0.028,1.582,18.834,16-03-2024 23:30,-1619.467
16-03-2024 23:45,17-03-2024 05:15,314.87,0,20.447,17.167,0,1.618,20.208,16-03-2024 23:45,-1573.4
17-03-2024 00:00,17-03-2024 05:30,332.163,0,19.213,19.02,0,1.288,19.324,17-03-2024 00:00,-1574.2
17-03-2024 00:15,17-03-2024 05:45,333.219,0,18.52,20.187,0,1.25,18.455,17-03-2024 00:15,-1575
17-03-2024 00:30,17-03-2024 06:00,96.486,0,17.18,22.233,0,1.012,16.873,17-03-2024 00:30,-1591.133
17-03-2024 00:45,17-03-2024 06:15,61.083,0,16.493,23.433,0,0.778,15.225,17-03-2024 00:45,-1576.067
17-03-2024 01:00,17-03-2024 06:30,94.747,0.065,17.513,22.18,0.131,1.452,15.401,17-03-2024 01:00,-1405.733
17-03-2024 01:15,17-03-2024 06:45,273.203,1.939,18.307,21.547,1.425,1.058,16.855,17-03-2024 01:15,404.933
17-03-2024 01:30,17-03-2024 07:00,78.486,22.965,18.113,22.4,19.502,1.108,16.745,17-03-2024 01:30,7513.533
17-03-2024 01:45,17-03-2024 07:15,280.396,63.325,18.993,21.447,56.847,1.084,18.321,17-03-2024 01:45,22243.867
17-03-2024 02:00,17-03-2024 07:30,28.7,120.149,19.813,20.78,101.066,1.132,20.408,17-03-2024 02:00,41639.933
17-03-2024 02:15,17-03-2024 07:45,54.943,212.138,20.947,19.68,183.7,1.738,23.614,17-03-2024 02:15,82373.667
17-03-2024 02:30,17-03-2024 08:00,18.941,179.92,22.047,18.26,158.537,2.298,26.386,17-03-2024 02:30,71938
17-03-2024 02:45,17-03-2024 08:15,25.272,257.748,22.353,17.76,228.033,2.35,26.948,17-03-2024 02:45,105159.6
17-03-2024 03:00,17-03-2024 08:30,27.604,355.032,23.273,16.9,320.877,2.354,30.06,17-03-2024 03:00,151574.933
17-03-2024 03:15,17-03-2024 08:45,31.278,414.928,24.147,15.933,384.06,2.284,32.518,17-03-2024 03:15,182303.667
17-03-2024 03:30,17-03-2024 09:00,28.916,475.216,25.16,14.88,447.846,2.19,35.352,17-03-2024 03:30,211350.533
17-03-2024 03:45,17-03-2024 09:15,31.729,531.592,26.18,13.76,505.024,2.394,37.731,17-03-2024 03:45,237772.6
17-03-2024 04:00,17-03-2024 09:30,22.492,576.602,26.907,12.867,551.407,2.75,39.085,17-03-2024 04:00,263044.933
17-03-2024 04:15,17-03-2024 09:45,28.758,653.138,27.667,11.973,627.871,2.742,41.447,17-03-2024 04:15,297946.667
17-03-2024 04:30,17-03-2024 10:00,26.549,680.944,28.553,11.187,655.831,2.464,43.967,17-03-2024 04:30,312742.533
17-03-2024 04:45,17-03-2024 10:15,31.007,751.865,29.133,10.373,726.507,2.906,45.786,17-03-2024 04:45,339226.2
17-03-2024 05:00,17-03-2024 10:30,30.756,771.103,29.653,9.6,750.641,2.84,47.256,17-03-2024 05:00,351559.6
17-03-2024 05:15,17-03-2024 10:45,34.461,807.645,30.193,8.893,792.117,2.748,48.689,17-03-2024 05:15,368324.533
17-03-2024 05:30,17-03-2024 11:00,24.373,777.218,30.62,8.593,768.066,2.308,49.76,17-03-2024 05:30,350769.267
17-03-2024 05:45,17-03-2024 11:15,25.118,865.788,30.947,8.487,860.277,2.272,51.68,17-03-2024 05:45,373286.2
17-03-2024 06:00,17-03-2024 11:30,104.347,804.974,31.047,8.587,807.016,1.718,52.985,17-03-2024 06:00,363080.467
17-03-2024 06:15,17-03-2024 11:45,42.136,871.093,31.24,8.54,875.119,1.962,54.2,17-03-2024 06:15,371106.133
17-03-2024 06:30,17-03-2024 12:00,62.515,943.11,31.473,8.587,952.12,1.484,57.289,17-03-2024 06:30,378085.4
17-03-2024 06:45,17-03-2024 12:15,218.235,955.661,32.16,8.36,967.18,1.682,57.09,17-03-2024 06:45,377658.867
17-03-2024 07:00,17-03-2024 12:30,77.527,981.192,31.907,8.493,996.324,1.216,60.069,17-03-2024 07:00,377943.333
17-03-2024 07:15,17-03-2024 12:45,235.58,946.004,32.436,7.978,962.538,1.232,59.577,17-03-2024 07:15,377242.222
17-03-2024 07:30,17-03-2024 13:00,205.582,858.835,32.4,7.9,876.888,1.456,57.687,17-03-2024 07:30,374096.467
17-03-2024 07:45,17-03-2024 13:15,270.163,899.919,32.54,7.68,924.24,1.878,55.578,17-03-2024 07:45,378125.2
17-03-2024 08:00,17-03-2024 13:30,303.058,947.777,32.227,7.8,982.71,1.71,57.287,17-03-2024 08:00,377999.2
17-03-2024 08:15,17-03-2024 13:45,317.311,909.984,33.38,7.08,952.209,2.026,55.677,17-03-2024 08:15,378198.733
17-03-2024 08:30,17-03-2024 14:00,201.065,818.468,32.367,7.307,854.588,1.474,55.017,17-03-2024 08:30,373114.067
17-03-2024 08:45,17-03-2024 14:15,296.518,837.651,32.44,7.313,878.573,1.624,54.516,17-03-2024 08:45,376310.067
17-03-2024 09:00,17-03-2024 14:30,248.733,823.846,32.447,7.387,863.475,1.348,55.58,17-03-2024 09:00,374249
17-03-2024 09:15,17-03-2024 14:45,267.925,792.11,32.573,7,834.644,1.702,55.528,17-03-2024 09:15,357825
17-03-2024 09:30,17-03-2024 15:00,291.922,663.774,32.613,6.873,702.831,1.604,51.189,17-03-2024 09:30,314347.2
17-03-2024 09:45,17-03-2024 15:15,214.838,790.966,32.287,6.807,844.844,1.306,54.708,17-03-2024 09:45,367082.867
17-03-2024 10:00,17-03-2024 15:30,270.213,753.072,32.853,6.533,807.416,1.442,56.396,17-03-2024 10:00,347231.2
17-03-2024 10:15,17-03-2024 15:45,304.34,658.958,33.153,6.467,713.145,1.68,53.065,17-03-2024 10:15,308913.333
17-03-2024 10:30,17-03-2024 16:00,282.178,506.826,32.373,6.66,550.07,1.108,50.227,17-03-2024 10:30,246799.867
17-03-2024 10:45,17-03-2024 16:15,254.785,517.533,32.74,6.533,567.719,1.516,48.501,17-03-2024 10:45,255480.867
17-03-2024 11:00,17-03-2024 16:30,236.495,467.235,32.913,6.433,524.619,1.964,46.88,17-03-2024 11:00,237347.467
17-03-2024 11:15,17-03-2024 16:45,290.215,390.34,32.713,6.413,452.307,1.518,44.894,17-03-2024 11:15,203041.933
17-03-2024 11:30,17-03-2024 17:00,288.93,360.427,32.627,6.38,417.773,1.366,44.166,17-03-2024 11:30,184475.067
17-03-2024 11:45,17-03-2024 17:15,314.408,287.009,32.347,6.387,338.375,1.472,41.657,17-03-2024 11:45,149311.667
17-03-2024 12:00,17-03-2024 17:30,298.731,207.64,32.08,6.447,251.189,1.26,39.701,17-03-2024 12:00,108647.533
17-03-2024 12:15,17-03-2024 17:45,331.066,149.789,31.727,6.507,184.817,1.406,37.627,17-03-2024 12:15,78600.867
17-03-2024 12:30,17-03-2024 18:00,302.806,94.672,31.42,6.62,124.777,1.224,35.7,17-03-2024 12:30,48651.333
17-03-2024 12:45,17-03-2024 18:15,317.624,44.933,31.02,6.907,68.752,1.036,33.719,17-03-2024 12:45,26004.8
17-03-2024 13:00,17-03-2024 18:30,323.691,18.758,30.547,7.06,26.374,1.168,31.801,17-03-2024 13:00,10957.733
17-03-2024 13:15,17-03-2024 18:45,323.728,2.581,29.8,7.487,2.933,0.938,30.062,17-03-2024 13:15,2181.267
17-03-2024 13:30,17-03-2024 19:00,322.793,0,28.513,8.34,0,0.852,27.609,17-03-2024 13:30,-1123.533
17-03-2024 13:45,17-03-2024 19:15,316.516,0,27.193,9.373,0,0.976,25.614,17-03-2024 13:45,-1684.733
17-03-2024 14:00,17-03-2024 19:30,331.791,0,26.3,9.927,0,1.082,24.789,17-03-2024 14:00,-1729.667
17-03-2024 14:15,17-03-2024 19:45,340.587,0,25.367,10.407,0,1.022,23.897,17-03-2024 14:15,-1742.067
17-03-2024 14:30,17-03-2024 20:00,339.261,0,24.487,10.807,0,1.056,22.983,17-03-2024 14:30,-1708.333
17-03-2024 14:45,17-03-2024 20:15,332.369,0,23.56,11.567,0,1.006,22.102,17-03-2024 14:45,-1685.133
17-03-2024 15:00,17-03-2024 20:30,337.387,0,23.167,11.7,0,1.072,21.515,17-03-2024 15:00,-1628.067
17-03-2024 15:15,17-03-2024 20:45,342.146,0,22.673,12.047,0,0.9,20.721,17-03-2024 15:15,-1628.933
17-03-2024 15:30,17-03-2024 21:00,339.855,0,22.213,12.507,0,0.906,19.838,17-03-2024 15:30,-1570.533
17-03-2024 15:45,17-03-2024 21:15,334.992,0,21.393,13.453,0,0.872,19.307,17-03-2024 15:45,-1595.133
17-03-2024 16:00,17-03-2024 21:30,333.862,0,20.92,13.96,0,0.862,18.882,17-03-2024 16:00,-1617.667
17-03-2024 16:15,17-03-2024 21:45,337.002,0,20.82,14.08,0,0.932,18.447,17-03-2024 16:15,-1618.667
17-03-2024 16:30,17-03-2024 22:00,333.133,0,20.347,14.6,0,1.004,18.005,17-03-2024 16:30,-1628.533
17-03-2024 16:45,17-03-2024 22:15,328.28,0,20.027,14.987,0,1.09,18.209,17-03-2024 16:45,-1527.333
17-03-2024 17:00,17-03-2024 22:30,-,-,-,-,-,-,-,17-03-2024 17:00,-
17-03-2024 17:15,17-03-2024 22:45,325.044,0,19.66,15.5,0,1.083,17.95,17-03-2024 17:15,-1466
17-03-2024 17:30,17-03-2024 23:00,325.988,0,19.58,15.593,0,1.154,17.502,17-03-2024 17:30,-1617.467
17-03-2024 17:45,17-03-2024 23:15,322.805,0,19.207,16.233,0,1.198,17.736,17-03-2024 17:45,-1595.667
17-03-2024 18:00,17-03-2024 23:30,332.678,0,19.093,16.487,0,1.172,17.571,17-03-2024 18:00,-1606.733
17-03-2024 18:15,17-03-2024 23:45,334.844,0,19.387,16.3,0,1.358,18.131,17-03-2024 18:15,-1618.533
17-03-2024 18:30,18-03-2024 00:00,338.382,0,19.287,16.58,0,0.956,18.268,17-03-2024 18:30,-1583.533
17-03-2024 18:45,18-03-2024 00:15,341.112,0,18.46,17.667,0,1.008,17.244,17-03-2024 18:45,-1584.867
17-03-2024 19:00,18-03-2024 00:30,342.761,0,18.08,18.293,0,0.982,16.296,17-03-2024 19:00,-1561.933
17-03-2024 19:15,18-03-2024 00:45,325.924,0,17.907,18.92,0,1.194,16.45,17-03-2024 19:15,-1595.533
17-03-2024 19:30,18-03-2024 01:00,323.81,0,17.447,19.84,0,0.906,16.119,17-03-2024 19:30,-1618.333
17-03-2024 19:45,18-03-2024 01:15,320.852,0,16.427,21.547,0,0.992,14.994,17-03-2024 19:45,-1583.733
17-03-2024 20:00,18-03-2024 01:30,325.464,0,15.68,22.833,0,0.882,14.099,17-03-2024 20:00,-1561.667
17-03-2024 20:15,18-03-2024 01:45,311.105,0,15.187,23.68,0,0.17,13.539,17-03-2024 20:15,-1550.667
17-03-2024 20:30,18-03-2024 02:00,282.474,0,14.633,24.467,0,0.254,13.238,17-03-2024 20:30,-1550.333
17-03-2024 20:45,18-03-2024 02:15,304.682,0,14.46,25.067,0,0.344,12.959,17-03-2024 20:45,-1549.733
17-03-2024 21:00,18-03-2024 02:30,303.04,0,13.8,26.453,0,0.28,12.679,17-03-2024 21:00,-1617.867
17-03-2024 21:15,18-03-2024 02:45,272.164,0,13.393,27.433,0,0.214,12.34,17-03-2024 21:15,-1595.8
17-03-2024 21:30,18-03-2024 03:00,173.174,0,13.673,26.727,0,0.05,12.124,17-03-2024 21:30,-1618.6
17-03-2024 21:45,18-03-2024 03:15,62.833,0,13.827,26.127,0,0.09,11.958,17-03-2024 21:45,-1584.4
17-03-2024 22:00,18-03-2024 03:30,87.529,0,13.747,26.26,0,0.108,11.773,17-03-2024 22:00,-1506.067
17-03-2024 22:15,18-03-2024 03:45,285.422,0,13.4,27.147,0,0.228,11.98,17-03-2024 22:15,-1596
17-03-2024 22:30,18-03-2024 04:00,322.232,0,13.327,27.373,0,0.408,11.923,17-03-2024 22:30,-1640.067
17-03-2024 22:45,18-03-2024 04:15,331.208,0,13.593,26.527,0,0.852,12.002,17-03-2024 22:45,-1595.933
17-03-2024 23:00,18-03-2024 04:30,321.315,0,13.387,26.833,0,0.634,11.882,17-03-2024 23:00,-1596.8
17-03-2024 23:15,18-03-2024 04:45,329.812,0,13.88,26.107,0,0.66,12.042,17-03-2024 23:15,-1574.8
17-03-2024 23:30,18-03-2024 05:00,314.193,0,13.267,27.32,0,0.782,11.815,17-03-2024 23:30,-1517.867
17-03-2024 23:45,18-03-2024 05:15,324.215,0,13.193,27.96,0,0.804,12.182,17-03-2024 23:45,-1540.067
18-03-2024 00:00,18-03-2024 05:30,294.39,0,13.007,28.333,0,0.988,12.145,18-03-2024 00:00,-1573.6
18-03-2024 00:15,18-03-2024 05:45,338.146,0,13.68,26.407,0,1.22,12.664,18-03-2024 00:15,-1563.267
18-03-2024 00:30,18-03-2024 06:00,328.328,0,13.927,25.68,0,0.82,12.788,18-03-2024 00:30,-1573.933
18-03-2024 00:45,18-03-2024 06:15,327.871,0,13.44,26.433,0,0.788,12.036,18-03-2024 00:45,-1572.2
18-03-2024 01:00,18-03-2024 06:30,330.978,0,12.947,27.447,0,0.678,11.426,18-03-2024 01:00,-1370.6
18-03-2024 01:15,18-03-2024 06:45,332.045,2.628,12.887,27.387,2.484,0.818,11.277,18-03-2024 01:15,764.8
18-03-2024 01:30,18-03-2024 07:00,338.209,24.517,13.213,26.707,21.079,0.938,11.631,18-03-2024 01:30,7782.533
18-03-2024 01:45,18-03-2024 07:15,330.041,63.13,13.94,25.673,53.029,1.08,13.296,18-03-2024 01:45,20820.667
18-03-2024 02:00,18-03-2024 07:30,328.981,115.289,14.987,24.133,98.233,0.816,15.716,18-03-2024 02:00,40613.867
18-03-2024 02:15,18-03-2024 07:45,334.938,180.355,16.04,23.353,149.293,0.532,18.379,18-03-2024 02:15,66401.733
18-03-2024 02:30,18-03-2024 08:00,314.06,241.366,17.64,22.233,206.434,0.474,21.7,18-03-2024 02:30,95608.733
18-03-2024 02:45,18-03-2024 08:15,257.141,301.336,19.467,21.473,264.097,0.236,25.67,18-03-2024 02:45,125654.2
18-03-2024 03:00,18-03-2024 08:30,98.421,361.684,21.02,21.16,325.61,0.206,30.068,18-03-2024 03:00,156401.267
18-03-2024 03:15,18-03-2024 08:45,63.676,422.053,23.193,20.127,391.215,0.608,34.229,18-03-2024 03:15,187256.2
18-03-2024 03:30,18-03-2024 09:00,17.02,480.894,25.18,18.74,453.846,1.068,36.853,18-03-2024 03:30,216371.867
18-03-2024 03:45,18-03-2024 09:15,16.005,535.491,25.947,17.667,510.551,1.034,39.646,18-03-2024 03:45,243855.067
18-03-2024 04:00,18-03-2024 09:30,32.74,587.997,26.74,16.613,564.253,1.61,41.62,18-03-2024 04:00,269341.533
18-03-2024 04:15,18-03-2024 09:45,37.993,637.738,27.153,16.14,614.189,1.68,43.355,18-03-2024 04:15,293002.133
18-03-2024 04:30,18-03-2024 10:00,35.189,686.093,27.58,15.207,662.451,1.616,45.75,18-03-2024 04:30,314517.467
18-03-2024 04:45,18-03-2024 10:15,54.501,728.47,28.08,14.313,707.035,1.386,47.888,18-03-2024 04:45,333311.467
18-03-2024 05:00,18-03-2024 10:30,42.046,769.502,28.787,12.76,751.558,1.212,50.729,18-03-2024 05:00,350914.933
18-03-2024 05:15,18-03-2024 10:45,49.339,803.333,29.52,11.233,790.566,1.18,53.002,18-03-2024 05:15,365332.2
18-03-2024 05:30,18-03-2024 11:00,102.153,832.062,30.08,10.4,824.491,1.05,54.648,18-03-2024 05:30,376565.667
18-03-2024 05:45,18-03-2024 11:15,117.426,856.868,30.58,9.593,854.921,0.918,57.15,18-03-2024 05:45,377816
18-03-2024 06:00,18-03-2024 11:30,39.088,879.008,30.84,9.027,881.82,0.948,59.087,18-03-2024 06:00,377642.333
18-03-2024 06:15,18-03-2024 11:45,82.293,895.364,31.08,8.733,902.899,0.996,60.422,18-03-2024 06:15,377734.533
18-03-2024 06:30,18-03-2024 12:00,189.449,911.537,31.533,8.58,925.336,0.766,58.831,18-03-2024 06:30,377612.267
18-03-2024 06:45,18-03-2024 12:15,201.72,919.644,31.287,8.747,939.695,0.866,61.366,18-03-2024 06:45,378582.6
18-03-2024 07:00,18-03-2024 12:30,181.849,924.352,31.707,8.527,950.308,0.73,63.657,18-03-2024 07:00,377785.467
18-03-2024 07:15,18-03-2024 12:45,174.125,920.578,32.227,8.193,955.274,1.062,65.52,18-03-2024 07:15,377782.667
18-03-2024 07:30,18-03-2024 13:00,229.007,913.232,32.54,7.827,956.671,1.278,64.249,18-03-2024 07:30,378101.533
18-03-2024 07:45,18-03-2024 13:15,186.537,904.14,32.627,7.807,951.287,0.936,65.573,18-03-2024 07:45,378349.333
18-03-2024 08:00,18-03-2024 13:30,260.951,891.348,32.527,7.753,944.991,1.076,62.299,18-03-2024 08:00,377831.733
18-03-2024 08:15,18-03-2024 13:45,176.329,871.813,32.893,7.633,926.957,0.674,64.125,18-03-2024 08:15,378037.533
18-03-2024 08:30,18-03-2024 14:00,251.068,848.876,33.627,7.193,906.699,1.464,62.205,18-03-2024 08:30,378226.467
18-03-2024 08:45,18-03-2024 14:15,190.903,828.499,33.66,7.173,888.709,1.51,61.52,18-03-2024 08:45,377930.267
18-03-2024 09:00,18-03-2024 14:30,212.073,794.35,33.14,7.36,860.647,0.956,61.533,18-03-2024 09:00,376888.333
18-03-2024 09:15,18-03-2024 14:45,185.05,759.078,33.427,7.24,825.002,1.228,61.697,18-03-2024 09:15,365815
18-03-2024 09:30,18-03-2024 15:00,140.549,716.627,33.253,7.24,787.956,0.654,60.682,18-03-2024 09:30,351577.467
18-03-2024 09:45,18-03-2024 15:15,206.788,677.02,33.887,6.787,746.553,0.754,59.712,18-03-2024 09:45,336608.867
18-03-2024 10:00,18-03-2024 15:30,252.978,637.663,33.78,6.733,707.774,1.114,57.206,18-03-2024 10:00,318332.867
18-03-2024 10:15,18-03-2024 15:45,206.583,591.98,33.993,6.687,662.877,1.832,54.781,18-03-2024 10:15,297188.6
18-03-2024 10:30,18-03-2024 16:00,182.815,532.598,34.06,6.6,605.949,1.252,54.742,18-03-2024 10:30,272727.067
18-03-2024 10:45,18-03-2024 16:15,175.981,479.692,34.167,6.467,554.138,1.366,53.741,18-03-2024 10:45,248623.333
18-03-2024 11:00,18-03-2024 16:30,206.141,420.857,34.107,6.447,493.683,1.532,50.841,18-03-2024 11:00,221268
18-03-2024 11:15,18-03-2024 16:45,180.662,366.88,33.807,6.52,436.708,0.506,49.237,18-03-2024 11:15,193985.6
18-03-2024 11:30,18-03-2024 17:00,214.448,310.475,33.86,6.507,372.299,1.008,48.092,18-03-2024 11:30,164464.867
18-03-2024 11:45,18-03-2024 17:15,196.782,249.238,33.807,6.547,303.366,1.622,44.505,18-03-2024 11:45,132460.667
18-03-2024 12:00,18-03-2024 17:30,212.253,196.874,33.587,6.673,246.151,1.306,42.026,18-03-2024 12:00,103668.6
18-03-2024 12:15,18-03-2024 17:45,224.862,142.854,33.313,6.86,181.62,1.546,39.775,18-03-2024 12:15,74121
18-03-2024 12:30,18-03-2024 18:00,208.298,94.071,33.087,7.107,126.182,1.524,37.546,18-03-2024 12:30,48144.933
18-03-2024 12:45,18-03-2024 18:15,207.587,45.91,32.567,7.493,73.219,1.024,35.297,18-03-2024 12:45,27176.867
18-03-2024 13:00,18-03-2024 18:30,217.687,19.141,32.013,7.873,29.897,1.158,33.052,18-03-2024 13:00,11912.933
18-03-2024 13:15,18-03-2024 18:45,220.994,1.943,30.94,8.587,3.629,0.924,30.506,18-03-2024 13:15,2471.267
18-03-2024 13:30,18-03-2024 19:00,222.438,0,29.933,9.253,0,0.778,27.873,18-03-2024 13:30,-1079.667
18-03-2024 13:45,18-03-2024 19:15,222.658,0,28.387,10.473,0,0.492,25.785,18-03-2024 13:45,-1719.667
18-03-2024 14:00,18-03-2024 19:30,211.107,0,26.347,12.267,0,0.414,24.22,18-03-2024 14:00,-1695.933
18-03-2024 14:15,18-03-2024 19:45,204.088,0,25.96,12.567,0,0.516,23.149,18-03-2024 14:15,-1686.667
18-03-2024 14:30,18-03-2024 20:00,217.209,0,24.647,14.013,0,0.504,22.146,18-03-2024 14:30,-1675.667
18-03-2024 14:45,18-03-2024 20:15,183.406,0,24.08,14.547,0,0.262,21.546,18-03-2024 14:45,-1619.067
18-03-2024 15:00,18-03-2024 20:30,125.646,0,23.253,15.533,0,0.662,21.05,18-03-2024 15:00,-1539.067
18-03-2024 15:15,18-03-2024 20:45,115.747,0,22.753,15.933,0,0.468,20.516,18-03-2024 15:15,-1551.933
18-03-2024 15:30,18-03-2024 21:00,115.02,0,21.853,17.253,0,0.518,19.928,18-03-2024 15:30,-1505.6
18-03-2024 15:45,18-03-2024 21:15,78.784,0,21.367,17.98,0,0.286,19.655,18-03-2024 15:45,-1538.667
18-03-2024 16:00,18-03-2024 21:30,45.135,0,20.873,19.087,0,0.05,19.352,18-03-2024 16:00,-1583.933
18-03-2024 16:15,18-03-2024 21:45,196.954,0,20.587,19.34,0,0.12,19.18,18-03-2024 16:15,-1584.733
18-03-2024 16:30,18-03-2024 22:00,-,-,-,-,-,-,-,18-03-2024 16:30,-
18-03-2024 16:45,18-03-2024 22:15,210.351,0,20.09,19.98,0,0.429,19.037,18-03-2024 16:45,-1496.6
18-03-2024 17:00,18-03-2024 22:30,60.009,0,19.673,20.42,0,0.378,18.554,18-03-2024 17:00,-1458.333
18-03-2024 17:15,18-03-2024 22:45,339.05,0,19.48,20.593,0,0.496,18.341,18-03-2024 17:15,-1493.667
18-03-2024 17:30,18-03-2024 23:00,338.671,0,19.36,20.87,0,0.582,18.174,18-03-2024 17:30,-1447.8
18-03-2024 17:45,18-03-2024 23:15,251.42,0,19.007,21.467,0,0.466,17.745,18-03-2024 17:45,-1537.733
18-03-2024 18:00,18-03-2024 23:30,345.47,0,18.767,21.587,0,0.446,17.2,18-03-2024 18:00,-1491.733
18-03-2024 18:15,18-03-2024 23:45,163.521,0,18.487,22.04,0,0.432,16.684,18-03-2024 18:15,-1449.8
18-03-2024 18:30,19-03-2024 00:00,17.954,0,17.673,23.587,0,0.244,16.425,18-03-2024 18:30,-1449.2
18-03-2024 18:45,19-03-2024 00:15,158.425,0,17.387,23.887,0,0.202,16.307,18-03-2024 18:45,-1461.2
18-03-2024 19:00,19-03-2024 00:30,339.383,0,17.26,24.44,0,0.476,16.506,18-03-2024 19:00,-1460.867
18-03-2024 19:15,19-03-2024 00:45,338.035,0,17.173,24.453,0,0.352,16.405,18-03-2024 19:15,-1483.733
18-03-2024 19:30,19-03-2024 01:00,338.262,0,17.36,23.9,0,0.144,16.359,18-03-2024 19:30,-1461.6
18-03-2024 19:45,19-03-2024 01:15,338.41,0,16.833,24.94,0,0.112,15.965,18-03-2024 19:45,-1449.333
18-03-2024 20:00,19-03-2024 01:30,229.205,0,16.493,25.913,0,0.082,15.609,18-03-2024 20:00,-1460.2
18-03-2024 20:15,19-03-2024 01:45,236.528,0,16.153,26.467,0,0.03,15.396,18-03-2024 20:15,-1471.333
18-03-2024 20:30,19-03-2024 02:00,346.5,0,16.167,26.433,0,0.188,15.276,18-03-2024 20:30,-1516.933
18-03-2024 20:45,19-03-2024 02:15,337.634,0,16.247,26.007,0,0.116,15.21,18-03-2024 20:45,-1539.2
18-03-2024 21:00,19-03-2024 02:30,319.913,0,16.493,24.953,0,0.398,15.267,18-03-2024 21:00,-1539.667
18-03-2024 21:15,19-03-2024 02:45,343.372,0,16.333,25.847,0,0.76,15.533,18-03-2024 21:15,-1651.933
18-03-2024 21:30,19-03-2024 03:00,341.934,0,15.773,26.94,0,0.37,15.236,18-03-2024 21:30,-1561.867
18-03-2024 21:45,19-03-2024 03:15,346.018,0,15.573,26.16,0,0.094,14.742,18-03-2024 21:45,-1482.933
